127,126006,127006,28.3481,18.5124,13.3596,C,0.585961,49285.3,N
127,126007,127007,30.279,43.0716,19.123,ABar,0.695464,90144.7,N
128,127000,128000,22.51,32.6774,7.15176,ABpl,0.778758,108998,N
128,127001,128001,34.4705,22.8111,5.55841,E,0.832101,90866.2,N
128,127002,128002,36.4706,15.3729,5.93404,P3,0.690078,52744.6,N
128,127003,128003,36.6233,40.2301,6.34804,MS,0.750385,83018.5,N
128,127004,128004,25.4934,50.5583,9.92024,ABal,0.722805,79406,N
128,127006,128005,28.5653,18.6843,12.4958,C,0.625901,58180.7,N
128,127005,128006,39.1065,28.0705,14.4695,ABpr,0.789582,262591,N
128,127007,128007,30.8057,42.9769,19.2224,ABar,0.71787,94182.2,N
129,128001,129000,34.1451,22.2824,5.43001,E,0.783516,90480.7,N
129,128002,129001,36.7035,15.371,6.08108,P3,0.683697,62890.3,N
129,128000,129002,22.3693,33.2269,6.84763,ABpl,0.793641,105257,N
129,128003,129003,36.589,39.8343,6.02112,MS,0.774969,90525.2,N
129,128004,129004,25.8642,50.9784,9.7303,ABal,0.754006,92803.4,N
129,128006,129005,38.8464,27.1082,13.9707,ABpr,0.783891,264899,N
129,128005,129006,27.1559,19.2181,12.8813,C,0.4619,34578.3,N
129,128007,129007,31.0299,42.6799,19.2692,ABar,0.735663,127431,N
130,129000,130000,34.3156,22.3373,5.50479,E,0.78276,78565.9,N
130,129003,130001,36.8419,39.3973,6.25402,MS,0.769955,83838.9,N
130,129001,130002,36.7095,15.3904,6.09337,P3,0.752484,58551.3,N
130,129002,130003,22.0938,33.2219,7.19995,ABpl,0.805681,110139,N
130,129004,130004,26.7626,50.6385,9.51085,ABal,0.720536,79643.2,N
130,129005,130005,39.1001,27.1818,13.9522,ABpr,0.781009,249530,N
130,129006,130006,26.2277,19.8754,13.664,C,0.531834,25223.3,N
130,129007,130007,30.5579,42.1242,19.6481,ABar,0.703587,147396,N
131,130000,131000,34.1631,22.0766,5.31647,E,0.818929,83745,N
131,130002,131001,36.8175,14.9501,5.87828,P3,0.746775,56376.9,N
131,130003,131002,22.1602,33.4846,7.14737,ABpl,0.788347,107644,N
131,130001,131003,37.0442,38.9457,6.32508,MS,0.735488,78941.5,N
131,130004,131004,26.8981,50.2169,8.86599,ABal,0.744375,93910.4,N
131,130005,131005,39.1242,26.8732,14.2102,ABpr,0.794617,261297,N
131,130006,131006,26.3624,20.1028,13.9046,C,0.544772,33016.6,N
131,130007,131007,31.1533,42.2445,19.1224,ABar,0.692879,111197,N
132,131000,132000,33.7909,22.4695,5.26239,E,0.828116,77236.5,N
132,131001,132001,37.0525,14.892,5.91155,P3,0.805568,65835.6,N
132,131002,132002,21.8969,34.0368,7.24468,ABpl,0.780346,110649,N
132,131003,132003,37.2081,38.7946,6.37171,MS,0.796738,87802.2,N
132,131004,132004,27.556,50.6449,9.22254,ABal,0.749597,98827.6,N
132,131005,132005,39.0365,26.6033,14.475,ABpr,0.780518,282893,N
132,131006,132006,25.5173,19.6031,14.1429,C,0.564177,44822.8,N
132,131007,132007,32.0733,42.561,18.3801,ABar,0.717736,117592,N
133,132000,133000,33.7461,22.3221,5.10668,E,0.816766,73722.8,N
133,132002,133001,22.0635,34.1543,7.44121,ABpl,0.737465,116475,N
133,132001,133002,37.0038,14.3056,6.22371,P3,0.764178,57622.2,N
133,132003,133003,37.6261,38.827,6.67716,MS,0.796523,80883.6,N
133,132004,133004,27.1524,51.5678,9.34298,ABal,0.759832,105173,N
133,132005,133005,39.0836,26.2919,14.5404,ABpr,0.783562,284607,N
133,132006,133006,25.0934,19.8268,14.0757,C,0.587883,34360.8,N
133,132007,133007,32.4378,42.5391,18.1385,ABar,0.622778,144550,N
134,133000,134000,33.8956,22.0086,5.29861,E,0.817761,79756.9,N
134,133003,134001,37.2897,38.274,6.45934,MS,0.793247,100839,N
134,133002,134002,36.7347,14.5455,6.01203,P3,0.772879,50476.3,N
134,133001,134003,21.8621,34.5545,7.54935,ABpl,0.787807,135817,N
134,133004,134004,27.804,51.3036,9.61268,ABal,0.70514,102094,N
134,133005,134005,39.1193,26.3759,14.2877,ABpr,0.800879,268181,N
134,133006,134006,25.0872,20.0391,14.0601,C,0.58174,23839.6,N
134,133007,134007,32.1365,42.0549,18.7122,ABar,0.664299,176405,N
135,134000,135000,33.6729,21.9727,5.53306,E,0.782152,65237.7,N
135,134002,135001,36.4116,14.4139,6.51996,P3,0.816833,61709.2,N
135,134001,135002,37.3056,37.6963,6.42663,MS,0.802033,101842,N
135,134003,135003,21.8206,35.2157,7.70185,ABpl,0.808697,132240,N
135,134004,135004,28.2135,50.9725,9.50517,ABal,0.745895,111232,N
135,134005,135005,38.828,25.9513,14.5282,ABpr,0.792706,280417,N
135,134006,135006,24.5428,20.2474,14.2329,C,0.699966,35774.2,N
135,134007,135007,32.6175,42.1814,19.3097,ABar,0.751842,147386,N
136,135000,136000,33.8615,22.2409,5.42332,E,0.80292,73436.2,N
136,135001,136001,36.4665,14.4077,6.67078,P3,0.796779,55714.7,N
136,135002,136002,37.0986,38.0573,6.62058,MS,0.794835,95822.9,N
136,135003,136003,22.1492,35.1315,7.91359,ABpl,0.732192,120498,N
136,135004,136004,28.6203,50.8473,9.62502,ABal,0.742884,116238,N
136,135005,136005,38.6761,26.3837,14.7484,ABpr,0.788542,256844,N
136,135006,136006,24.4042,20.1166,14.2774,C,0.693358,33614.6,N
136,135007,136007,31.7176,40.9038,19.0712,ABar,0.691657,188745,N
137,136000,137000,33.8559,22.19,5.11661,E,0.83362,75986.2,N
137,136001,137001,36.0548,14.7041,6.45868,P3,0.830465,58136.2,N
137,136002,137002,37.0882,37.3993,6.65193,MS,0.776468,95748.8,N
137,136003,137003,22.6758,35.0157,7.98816,ABpl,0.74015,106186,N
137,136004,137004,29.069,50.2658,9.21998,ABal,0.730466,93317.4,N
137,136005,137005,38.1593,25.8099,14.7817,ABpr,0.805549,247667,N
137,136006,137006,24.2564,19.9717,14.2677,C,0.642657,31786.1,N
137,136007,137007,31.3342,40.4632,18.8986,ABar,0.708151,139509,N
138,137000,138000,33.7354,21.9806,5.14988,E,0.812768,64026.9,N
138,137003,138001,23.3337,34.8034,7.64763,ABpl,0.737899,125316,N
138,137002,138002,37.9155,37.7785,6.31546,MS,0.799247,82549,N
138,137001,138003,35.9116,14.2069,6.94186,P3,0.817217,53273.4,N
138,137004,138004,29.0052,50.454,9.20047,ABal,0.76937,93584.2,N
138,137005,138005,38.0516,25.9303,14.5764,ABpr,0.77348,252223,N
138,137006,138006,23.9399,20.162,14.5059,C,0.682635,34479.4,N
138,137007,138007,32.0433,40.4209,18.3185,ABar,0.692912,132754,N
139,138000,139000,33.3272,21.6814,4.94296,E,0.80814,74701.3,N
139,138002,139001,37.6145,37.5586,5.96059,MS,0.729711,78966.2,N
139,138001,139002,23.4611,36.2482,8.39689,ABpl,0.658227,93856,N
139,138003,139003,35.6978,14.2212,7.2486,P3,0.844109,57894,N
139,138004,139004,29.1091,50.5026,9.99046,ABal,0.61923,106646,N
139,138005,139005,37.0867,26.204,13.8553,ABpr,0.714016,208250,N
139,138006,139006,23.8031,20.4016,14.7518,C,0.687354,24837.8,N
139,138007,139007,32.4764,40.8678,17.5352,ABar,0.625536,143774,N
140,139000,140000,33.3429,21.5029,4.91529,E,0.772537,70836.8,N
140,139001,140001,37.8839,38.0157,6.18169,MS,0.769839,89195.8,N
140,139002,140002,24.4736,34.8754,7.76979,ABpl,0.586125,85370.8,N
140,139003,140003,35.8329,14.3044,7.15829,P3,0.825604,59174,N
140,139004,140004,29.2178,50.5575,9.77595,ABal,0.56453,89037.7,N
140,139005,140005,36.9877,26.0656,14.4894,ABpr,0.643797,219132,N
140,139006,140006,23.4975,20.1615,14.5695,C,0.724243,32067.8,N
140,139007,140007,32.0966,40.1645,17.2538,ABar,0.556498,119440,N
141,140000,141000,33.4184,21.3808,4.43356,E,0.823383,70431.6,N
141,140001,141001,38.1893,38.1599,6.32187,MS,0.80371,90292.9,N
141,140002,141002,24.6042,35.6961,8.0397,ABpl,0.445202,75749,D
141,140003,141003,35.3978,14.208,7.37586,P3,0.843247,57528.3,N
141,140004,141004,28.0958,50.7631,9.424,ABal,0.46971,85010.1,D
141,140005,141005,37.1622,26.6858,13.9393,ABpr,0.495491,191829,D
141,140007,141006,32.2179,39.9475,16.4534,ABar,0.311469,78234.8,D
141,140006,141007,23.9771,20.2967,14.8767,C,0.689882,40597.5,N
142,141000,142000,33.3762,21.2262,4.24416,E,0.801213,72986.5,N
142,141001,142001,38.393,37.8908,6.64317,MS,0.813896,102929,N
142,141002,142002,24.5092,35.0469,7.67555,ABpl,0.353068,71953.7,D
142,141003,142003,35.4138,14.1261,7.60275,P3,0.822965,54706.5,N
142,141004,142004,28.255,50.5311,9.37278,ABal,0.340351,64827.5,D
142,141005,142005,36.8279,26.9155,14.2781,ABpr,0.393262,171275,D
142,141007,142006,23.6033,20.6937,14.8742,C,0.742349,44076.6,N
142,141006,142007,31.8434,40.3175,16.7412,ABar,0.385135,86700.2,D
143,142000,143000,34.1844,21.6888,4.27144,E,0.794396,75091.7,N
143,142002,143001,25.0321,35.1129,6.97709,ABpl,0.297079,86448.2,D
143,142001,143002,38.8142,37.934,7.42111,MS,0.807256,127011,N
143,142004,143003,29.4696,49.7576,8.77642,ABal,0.289784,61190.3,D
143,142003,143004,34.9183,13.7465,7.83379,P3,0.841133,58027.5,N
143,142005,143005,37.1586,26.3608,13.6881,ABpr,0.385445,117903,D
143,142006,143006,23.1079,20.9119,14.4286,C,0.665599,32072.7,N
143,142007,143007,31.0476,40.2025,17.098,ABar,0.350308,98476.7,D
144,143000,144000,34.7462,21.6003,3.78013,E,0.808593,86008.3,N
144,143001,144001,24.9397,35.7335,6.938,ABpl,0.164332,70194.3,D
144,143002,144002,38.9728,37.2695,7.99461,MS,0.795865,138526,N
144,143004,144003,34.9371,13.4959,8.23597,P3,0.812199,53673.7,N
144,143003,144004,32.1533,47.8438,8.27948,ABalp,0.544374,30941.1,N
144,143005,144005,37.2493,26.2065,14.3435,ABpr,0.295126,150208,D
144,143003,144006,26.3753,52.5317,11.3823,ABala,0.442621,24239.9,D
144,143006,144007,23.0939,20.8683,13.8779,C,0.596417,29433.8,N
144,143007,144008,31.4137,40.8288,17.6056,ABar,0.371238,78679.5,D
145,144000,145000,34.9245,21.7492,3.975,E,0.814486,98886.9,N
145,144001,145001,29.1719,32.068,4.92075,ABplp,0.527126,19569.8,D
145,144002,145002,39.2929,36.5429,8.87628,MS,0.810805,140453,N
145,144004,145003,33.1053,47.0233,7.93608,ABalp,0.591691,38848.1,N
145,144003,145004,34.4465,13.4258,8.3302,P3,0.786988,56208.9,N
145,144001,145005,21.2204,39.9277,8.66785,ABpla,0.196419,15403.8,D
145,144006,145006,26.2116,53.1243,11.3341,ABala,0.416759,27017.2,D
145,144005,145007,36.8058,25.9792,15.1089,ABpr,0.306979,158239,D
145,144007,145008,23.2697,20.8727,13.1996,C,0.701044,28583.8,N
145,144008,145009,29.1632,39.4684,17.534,ABar,0.187848,82875.2,D
146,145000,146000,35.3757,21.7885,4.03651,E,0.851322,101620,N
146,145001,146001,28.8757,32.9913,4.91238,ABplp,0.467421,35453,D
146,145002,146002,39.0406,36.3262,9.14878,MS,0.773604,155283,N
146,145005,146003,20.7844,40.2508,8.18701,ABpla,0.248649,14988.7,D
146,145003,146004,34.2414,46.2163,7.78118,ABalp,0.534257,22930.3,N
146,145004,146005,34.3157,13.2371,8.76713,P3,0.822642,52803.9,N
146,145006,146006,26.8189,53.257,11.5758,ABala,0.436242,23775.3,D
146,145008,146007,23.0881,20.841,12.2876,C,0.737606,39381.8,N
146,145007,146008,37.7566,24.6556,13.6183,ABpr,0.372289,78422.6,D
146,145009,146009,32.3911,42.2573,17.8335,ABara,0.421677,44471.9,D
146,145009,146010,23.472,35.2383,16.5679,ABarp,0.281756,18027.9,D
147,146000,147000,35.2274,22.1529,4.29027,E,0.845942,108311,N
147,146001,147001,28.4667,33.0851,5.2019,ABplp,0.405318,38403.3,D
147,146003,147002,21.5688,40.8075,8.32109,ABpla,0.178515,14143.6,D
147,146005,147003,34.2261,13.6965,8.33993,P3,0.843598,52072.5,N
147,146004,147004,33.9879,46.6339,8.32212,ABalp,0.575984,28707.3,N
147,146002,147005,38.8452,35.8407,9.22484,MS,0.775897,158427,N
147,146006,147006,25.9716,55.8414,12.0517,ABala,0.668397,7081.7,N
147,146007,147007,22.9644,20.306,12.4635,C,0.650963,27832.6,N
147,146008,147008,38.1023,23.2776,12.6738,ABprp,0.657599,48267.3,N
147,146010,147009,22.6273,33.6963,16.5204,ABarp,0.279078,25855.9,D
147,146009,147010,32.3952,42.4232,18.1879,ABara,0.456373,44793.1,D
147,146008,147011,35.4018,28.1274,18.64,ABpra,0.686221,48830.6,N
148,147000,148000,35.553,21.8416,4.72292,E,0.796206,116475,N
148,147001,148001,27.6241,33.8804,5.83634,ABplp,0.56566,33550.4,D
148,147002,148002,21.7518,41.3059,8.55117,ABpla,0.251015,21304.4,D
148,147004,148003,33.8085,46.8146,8.5801,ABalp,0.308961,15932.6,N
148,147003,148004,34.2851,13.526,8.73055,P3,0.795432,52710,N
148,147005,148005,38.36,35.6498,9.43405,MS,0.746341,180665,N
148,147007,148006,23.1622,20.9575,12.0528,C,0.693953,39772.2,N
148,147008,148007,38.5702,22.5317,12.773,ABprp,0.566466,55571.3,N
148,147006,148008,25.9166,55.4979,13.2771,ABala,0.507269,7946.53,N
148,147009,148009,24.4271,34.7078,16.3616,ABarp,0.410029,27348.3,D
148,147010,148010,32.5352,42.4706,17.9705,ABara,0.441282,76238.3,D
148,147011,148011,35.5358,28.1478,19.129,ABpra,0.613106,76292.6,N
149,148000,149000,35.2512,21.7971,5.2252,E,0.775722,111158,N
149,148001,149001,28.1234,32.9183,5.75171,ABplp,0.445002,37281.5,D
149,148003,149002,33.6089,46.5133,8.40442,ABalp,0.553626,35309.7,N
149,148005,149003,38.0968,35.5399,9.34598,MS,0.763473,180512,N
149,148004,149004,34.0547,13.5198,8.99719,P3,0.805125,57795.2,N
149,148002,149005,21.8815,41.7431,8.85915,ABpla,0.336457,16876.5,D
149,148006,149006,22.9882,21.1052,12.2659,C,0.793102,43636.7,N
149,148008,149007,27.0412,54.2633,12.3833,ABala,0.266052,16021.5,N
149,148007,149008,37.9548,23.0953,13.579,ABprp,0.625744,45697.5,N
149,148009,149009,25.6209,36.4301,16.1598,ABarp,0.728615,14934.3,D
149,148010,149010,31.7959,43.5761,18.4895,ABara,0.3487,37474.2,D
149,148011,149011,35.8602,29.4017,19.6264,ABpra,0.586002,82983.9,N
150,149000,150000,35.3584,22.3844,5.51147,E,0.773268,102658,N
150,149001,150001,28.0757,33.2565,6.22845,ABplp,0.664639,37044.3,N
150,149002,150002,33.4866,46.0815,8.55468,ABalp,0.562965,37622.5,N
150,149003,150003,38.134,35.5217,9.61698,MS,0.757728,201722,N
150,149005,150004,21.7687,41.3457,8.41789,ABpla,0.316465,19253.5,D
150,149004,150005,34.1345,13.5118,8.96103,P3,0.816713,57755.7,N
150,149006,150006,23.4706,20.5945,12.3557,C,0.740127,53342.6,N
150,149007,150007,28.122,54.195,12.3226,ABala,0.577946,6671.53,N
150,149008,150008,38.0758,23.93,14.2136,ABprp,0.629974,43869,N
150,149009,150009,24.4428,35.1961,15.6276,ABarp,0.375442,27694.3,D
150,149010,150010,31.7855,43.655,18.7553,ABara,0.236121,30115.8,D
150,149011,150011,35.2035,29.3067,19.1339,ABpra,0.652686,68286.8,N
151,150001,151000,28.2093,33.1232,6.21445,ABplp,0.666068,40627.1,N
151,150000,151001,35.1215,21.948,5.31247,E,0.772624,114617,N
151,150002,151002,33.6953,45.8878,8.67614,ABalp,0.585419,41640.2,N
151,150004,151003,21.422,41.5849,8.27661,ABpla,0.614769,23671.6,N
151,150003,151004,37.8139,35.4664,9.91921,MS,0.762393,213533,N
151,150005,151005,34.0817,13.5368,9.47061,P3,0.841116,56421.4,N
151,150006,151006,23.0681,20.4002,12.635,C,0.78529,44689.3,N
151,150007,151007,27.6836,54.1581,12.832,ABala,0.492761,9285.78,N
151,150008,151008,37.688,23.8324,14.6147,ABprp,0.586924,47204.8,N
151,150009,151009,25.7465,36.4276,15.7614,ABarp,0.731335,21699.8,N
151,150010,151010,30.9285,43.1955,17.6689,ABara,0.547228,47743.4,D
151,150011,151011,34.692,29.4775,19.2381,ABpra,0.74997,64743.5,N
152,151001,152000,35.3215,21.9279,5.56388,E,0.765453,110723,N
152,151000,152001,28.0677,33.049,6.26215,ABplp,0.712445,44190.2,N
152,151003,152002,21.0666,42.168,8.16615,ABpla,0.663597,31252.4,N
152,151004,152003,38.115,35.1041,9.98518,MS,0.732313,196864,N
152,151002,152004,33.3346,45.1012,8.79469,ABalp,0.691141,36836.7,N
152,151005,152005,33.9327,13.4567,9.69372,P3,0.83888,62410.9,N
152,151006,152006,23.3179,20.4372,12.736,C,0.762597,46942.8,N
152,151007,152007,27.6893,54.0755,12.8305,ABala,0.548689,15097.4,N
152,151008,152008,38.1734,22.7938,13.715,ABprp,0.597996,57572.8,N
152,151009,152009,25.0147,35.9042,15.1663,ABarp,0.599849,35032.9,N
152,151010,152010,31.6576,43.5797,18.1674,ABara,0.475791,45746.9,D
152,151011,152011,33.788,29.7758,20.3595,ABpra,0.704926,102336,N
153,152000,153000,35.3777,21.8844,5.5184,E,0.803332,117572,N
153,152001,153001,27.9294,32.8345,6.16696,ABplp,0.709764,41605.6,N
153,152002,153002,21.0905,42.7643,7.91483,ABpla,0.711564,39273.1,N
153,152004,153003,33.4784,44.7716,8.30783,ABalp,0.782153,47797.8,N
153,152003,153004,38.2698,35.048,9.72229,MS,0.712343,176435,N
153,152005,153005,33.8371,13.1306,10.2029,P3,0.791382,61788.2,N
153,152006,153006,23.1772,20.7266,12.8099,C,0.798596,50550.4,N
153,152007,153007,27.6072,53.7867,12.6861,ABala,0.696826,13639.6,N
153,152008,153008,37.9312,22.7014,13.7402,ABprp,0.604898,66062.9,N
153,152009,153009,24.3466,36.0043,15.0589,ABarp,0.538556,38344,N
153,152010,153010,31.9317,43.8626,18.3742,ABara,0.581717,47867,N
153,152011,153011,33.6796,30.2207,20.1353,ABpra,0.70847,77898.7,N
154,153000,154000,35.491,22.1224,5.51509,E,0.788829,118471,N
154,153001,154001,28.1892,32.586,6.08202,ABplp,0.714795,37839.9,N
154,153002,154002,20.9362,42.7389,7.98036,ABpla,0.76633,38516.9,N
154,153003,154003,33.2628,44.752,8.09923,ABalp,0.72927,42653.3,N
154,153004,154004,38.1516,34.6657,9.94923,MS,0.737624,160354,N
154,153005,154005,34.0653,13.5012,10.3017,P3,0.792213,60142.6,N
154,153006,154006,23.2458,20.7223,12.6588,C,0.829538,55457.7,N
154,153009,154007,24.4854,37.1719,14.2679,ABarp,0.578602,31059.7,N
154,153007,154008,27.5352,54.1175,13.1427,ABala,0.665457,14761.4,N
154,153008,154009,38.0024,22.8234,13.5065,ABprp,0.554634,68840.3,N
154,153010,154010,31.6262,43.4369,17.8236,ABara,0.586082,56006.2,N
154,153011,154011,32.7362,30.1025,20.54,ABpra,0.674355,109092,N
155,154001,155000,28.0372,32.0815,5.52666,ABplp,0.734596,43799.8,N
155,154000,155001,35.9848,22.0737,5.97059,E,0.78614,109892,N
155,154002,155002,20.6912,42.3641,7.7238,ABpla,0.748412,31687.3,N
155,154003,155003,33.1833,44.4273,7.998,ABalp,0.736524,49122.2,N
155,154004,155004,37.9068,35.0568,9.78391,MS,0.709858,141511,N
155,154005,155005,33.687,13.3913,10.6443,P3,0.796554,60305.7,N
155,154006,155006,23.8047,21.6865,12.3175,C,0.759444,60730.7,N
155,154008,155007,26.5287,54.7456,12.6791,ABala,0.677579,27378,N
155,154007,155008,24.5789,36.7529,14.3411,ABarp,0.658318,30891.6,N
155,154009,155009,38.4959,22.4213,13.5797,ABprp,0.622077,81442,N
155,154010,155010,31.6831,43.2202,17.9053,ABara,0.659764,55334.1,N
155,154011,155011,32.1094,30.2349,19.8771,ABpra,0.676989,60290.8,N
156,155000,156000,27.871,32.2714,5.60039,ABplp,0.736559,37128.3,N
156,155001,156001,35.9988,22.2738,6.10788,E,0.792148,99484.8,N
156,155002,156002,20.9045,42.8411,7.74582,ABpla,0.786962,38487.3,N
156,155003,156003,33.2156,44.6549,7.83656,ABalp,0.777378,46601.9,N
156,155004,156004,37.666,35.0233,10.7834,MS,0.655606,161609,N
156,155005,156005,33.5857,13.6388,10.714,P3,0.784844,55848.1,N
156,155006,156006,23.5404,21.6562,11.8899,C,0.782922,60607.1,N
156,155007,156007,26.5068,54.9431,12.7709,ABala,0.678398,23982.9,N
156,155008,156008,23.7922,37.1263,13.7961,ABarp,0.527323,29918.1,N
156,155009,156009,38.3201,21.8173,13.7505,ABprp,0.604183,63152.2,N
156,155010,156010,31.9072,43.6488,17.8255,ABara,0.576311,42361.7,N
156,155011,156011,31.5759,30.7004,20.6347,ABpra,0.674783,91815,N
157,156000,157000,28.3788,32.3606,5.58906,ABplp,0.78785,48079.5,N
157,156001,157001,36.2489,22.8512,6.05697,E,0.745119,99825.8,N
157,156002,157002,20.7078,42.9631,7.66629,ABpla,0.820581,41062,N
157,156003,157003,32.7024,44.8708,7.6627,ABalp,0.763102,47165.2,N
157,156004,157004,37.6797,34.9313,10.0443,MS,0.487303,125202,D
157,156005,157005,33.5546,13.5966,10.7771,P3,0.775381,50550.4,N
157,156006,157006,24.1356,21.7096,11.7955,C,0.752158,64392.6,N
157,156007,157007,26.4135,55.0187,12.9906,ABala,0.604045,22109.9,N
157,156008,157008,23.6537,37.0559,14.3235,ABarp,0.631057,30496.3,N
157,156009,157009,38.2703,22.0313,14.1264,ABprp,0.664806,79129.3,N
157,156010,157010,31.6019,43.4028,17.8704,ABara,0.503554,39539.9,N
157,156011,157011,31.2719,30.2681,20.2879,ABpra,0.694779,83463.3,N
158,157000,158000,28.8735,32.0989,4.94573,ABplp,0.788635,44130.9,N
158,157001,158001,36.4179,22.9556,6.17743,E,0.719689,103898,N
158,157002,158002,20.5911,42.1459,7.81127,ABpla,0.771433,38848.1,N
158,157003,158003,32.3386,45.2264,7.69907,ABalp,0.774457,31079.4,N
158,157004,158004,37.3175,34.5537,10.1784,MS,0.397738,121659,D
158,157005,158005,33.2862,13.657,10.5344,P3,0.80722,50802.4,N
158,157006,158006,24.2754,21.8771,11.3626,C,0.754322,69413.5,N
158,157007,158007,26.3408,54.6495,12.4779,ABala,0.731286,28608.5,N
158,157008,158008,23.6906,36.159,14.3669,ABarp,0.608483,39999.5,N
158,157009,158009,38.1845,22.3186,14.7427,ABprp,0.67771,55042.6,N
158,157010,158010,31.9177,43.954,18.0935,ABara,0.563164,36174.5,N
158,157011,158011,30.9142,30.8124,21.0575,ABpra,0.659857,88004.9,N
159,158000,159000,29.1049,31.9566,4.84671,ABplp,0.813392,49784.4,N
159,158001,159001,36.4942,22.2548,6.69322,E,0.676142,100794,N
159,158003,159002,31.8246,45.2819,7.80893,ABalp,0.769995,49502.7,N
159,158002,159003,20.4892,42.2606,8.32822,ABpla,0.706237,32003.6,N
159,158004,159004,37.3506,35.2188,10.3135,MS,0.369927,114528,D
159,158005,159005,32.9041,13.7245,10.5327,P3,0.804657,52887.9,N
159,158006,159006,24.1905,21.9815,11.119,C,0.721151,58729.2,N
159,158007,159007,26.0958,54.6894,12.8203,ABala,0.523221,16575,N
159,158009,159008,38.2629,21.4355,14.7602,ABprp,0.707469,83048.2,N
159,158008,159009,23.6712,35.8608,14.6028,ABarp,0.650359,31988.7,N
159,158010,159010,31.97,43.5919,18.059,ABara,0.612023,46671,N
159,158011,159011,30.8317,30.9871,19.9133,ABpra,0.608947,73347.3,N
160,159000,160000,29.7609,31.5706,4.6602,ABplp,0.811806,54642.3,N
160,159001,160001,35.9191,22.1297,6.65123,E,0.539255,85311.5,N
160,159002,160002,31.2845,45.7176,7.77134,ABalp,0.720332,40439.3,N
160,159003,160003,20.6469,42.3528,8.95757,ABpla,0.689713,27664.6,N
160,159004,160004,37.1298,35.4198,10.8159,MS,0.318421,119499,D
160,159005,160005,32.417,13.8115,10.4358,P3,0.822996,57681.5,N
160,159006,160006,24.0444,22.4229,11.501,C,0.747132,62623.4,N
160,159007,160007,25.7402,55.1074,12.539,ABala,0.611075,15354.4,N
160,159008,160008,38.2196,20.8548,14.7169,ABprp,0.782899,95990.9,N
160,159009,160009,23.2961,35.1421,14.7081,ABarp,0.667193,35596.3,N
160,159011,160010,30.4233,30.9692,18.9841,ABpra,0.581667,78106.3,N
160,159010,160011,32.1715,44.1742,18.0802,ABara,0.638832,50634.4,N
161,160000,161000,29.9227,31.488,4.8942,ABplp,0.804607,63068.2,N
161,160001,161001,36.2182,22.1534,6.58977,E,0.393641,72492.3,D
161,160002,161002,30.2209,46.1032,7.50439,ABalp,0.760776,47269,N
161,160004,161003,37.2678,35.9204,11.184,MS,0.28471,130856,D
161,160003,161004,20.2876,41.3081,9.41829,ABpla,0.679788,29473.3,N
161,160005,161005,32.5566,13.5078,10.3138,P3,0.802964,58773.7,N
161,160006,161006,24.4541,22.1608,11.0146,C,0.743881,61872.2,N
161,160007,161007,25.3847,54.9993,12.7414,ABala,0.647481,23874.2,N
161,160009,161008,23.5081,35.5835,14.592,ABarp,0.703441,47353,N
161,160008,161009,38.5129,20.7394,14.9877,ABprp,0.805835,94607.2,N
161,160011,161010,32.461,44.3784,18.2593,ABara,0.597424,40992.8,N
161,160010,161011,30.1474,31.226,19.938,ABpra,0.471101,56268.2,N
162,161000,162000,30.3842,31.1675,4.74643,ABplp,0.777388,57241.7,N
162,161002,162001,30.1441,46.3831,7.60968,ABalp,0.71516,47852.1,N
162,161001,162002,36.4719,21.965,6.9876,E,0.330726,62608.6,D
162,161003,162003,36.9613,40.1028,9.44476,MSa,0.6467,50856.8,N
162,161004,162004,20.2627,41.0756,8.87081,ABpla,0.700106,33278.6,N
162,161006,162005,24.4944,22.1471,11.0143,C,0.740886,64358,N
162,161005,162006,32.2814,13.6382,10.9331,P3,0.833338,54335.9,N
162,161007,162007,24.7495,54.0947,12.4703,ABala,0.542927,15749.7,N
162,161003,162008,37.0087,32.2572,13.2836,MSp,0.681194,56910.6,N
162,161009,162009,38.5081,21.0517,14.4879,ABprp,0.753471,106176,N
162,161008,162010,23.2588,35.0967,14.3402,ABarp,0.663384,45045.2,N
162,161010,162011,32.4936,45.0177,18.5266,ABara,0.561372,44773.4,N
162,161011,162012,29.9052,31.391,19.6807,ABpra,0.599434,92902.3,N
163,162000,163000,30.2258,30.9363,4.80713,ABplp,0.81351,53915.8,N
163,162001,163001,30.2049,46.1136,7.31821,ABalp,0.785876,44723.9,N
163,162002,163002,36.0526,21.1987,7.27758,E,0.229513,48687.3,D
163,162004,163003,19.9236,41.6094,8.59863,ABpla,0.71108,32898,N
163,162003,163004,37.2066,40.5534,9.46658,MSa,0.652486,49403.9,N
163,162005,163005,24.2823,22.5518,11.5339,C,0.760356,72571.4,N
163,162006,163006,32.271,13.9835,11.5903,P3,0.82781,62727.2,N
163,162007,163007,24.6476,54.0543,12.6679,ABala,0.665285,20647.1,N
163,162009,163008,38.2813,21.528,14.8682,ABprp,0.721779,107145,N
163,162008,163009,37.0393,32.096,13.8857,MSp,0.505726,50219.3,N
163,162010,163010,22.8798,34.6785,14.7244,ABarp,0.605812,36965.2,N
163,162011,163011,32.7203,45.8001,18.7301,ABara,0.759427,58961.5,N
163,162012,163012,29.6397,30.9959,20.369,ABpra,0.725242,71652.2,N
164,163000,164000,29.998,30.5509,5.05038,ABplp,0.798091,61145.8,N
164,163001,164001,30.6377,46.3015,7.27283,ABalp,0.788011,43592.3,N
